sro,sro_name,page,segment_no,segment_hi,village_hi,vcode,land_rate,shop_single_land,shop_multi,office,extra,flag
sadar2,Sadar-2,55,53,बलदेव प्लाजा के बगल से खोवा मण्डी होते हुए विजय चौक रोड तक।,पुर्दिलपुर,0041,45000,,,,row_no=103;shop_rent_per_sqm=375,
sadar2,Sadar-2,55,54,गोलघर चौक से विश्वविद्यालय चौराहा तक।,आराजी छावनी,0054,48000,,,,row_no=104;shop_rent_per_sqm=400,
sadar2,Sadar-2,55,55,विश्वविद्यालय चौराहा से मोहददीपुर तक।,आराजी छावनी,0054,45000,,,,row_no=105;shop_rent_per_sqm=375,
sadar2,Sadar-2,55,55,विश्वविद्यालय चौराहा से मोहददीपुर तक।,मोहददीपुर,0016,45000,,,,row_no=106;shop_rent_per_sqm=375,
sadar2,Sadar-2,55,56,गोलघर चौक से वीनस कम्पाउण्ड होते हुए विजय चौक तक।,चक जलाल,0055,48000,,,,row_no=107;shop_rent_per_sqm=400,
sadar2,Sadar-2,55,56,गोलघर चौक से वीनस कम्पाउण्ड होते हुए विजय चौक तक।,पुर्दिलपुर,0041,48000,,,,row_no=108;shop_rent_per_sqm=400,
sadar2,Sadar-2,55,57,विजय चौक से सावित्री हास्पिटल मोड तक।,दिलेजाकपुर,0047,48000,,,,row_no=109;shop_rent_per_sqm=400,"vcode 0047 also printed for खुर्रमपुर (row 4), as printed"
sadar2,Sadar-2,55,57,विजय चौक से सावित्री हास्पिटल मोड तक।,पुर्दिलपुर,0041,48000,,,,row_no=110;shop_rent_per_sqm=400,
sadar2,Sadar-2,56,58,सावित्री हास्पिटल मोड के बाद से अलीनगर चौक तक।,दिलेजाकपुर,0047,45000,,,,row_no=111;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,58,सावित्री हास्पिटल मोड के बाद से अलीनगर चौक तक।,पुर्दिलपुर,0041,45000,,,,row_no=112;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,59,विजय चौक से ए0डी0 चौक तक,चक जलाल,0055,48000,,,,row_no=113;shop_rent_per_sqm=400,
sadar2,Sadar-2,56,59,विजय चौक से ए0डी0 चौक तक,पुर्दिलपुर,0041,48000,,,,row_no=114;shop_rent_per_sqm=400,
sadar2,Sadar-2,56,60,ए0डी0 चौक से बक्शीपुर चौक तक,पुर्दिलपुर,0041,45000,,,,row_no=115;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,60,ए0डी0 चौक से बक्शीपुर चौक तक,बक्शीपुर,0057,45000,,,,row_no=116;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,60,ए0डी0 चौक से बक्शीपुर चौक तक,मियांबाजार,0023,45000,,,,row_no=117;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,61,जुबली तिराहे से जुबली सिनेमा होते हुए कोतवाली तक,बक्शीपुर,0057,42000,,,,row_no=118;shop_rent_per_sqm=375,village printed with trailing comma
sadar2,Sadar-2,56,61,जुबली तिराहे से जुबली सिनेमा होते हुए कोतवाली तक,मुफ्तीपुर,0025,35000,,,,row_no=119;shop_rent_per_sqm=300,
sadar2,Sadar-2,56,61,जुबली तिराहे से जुबली सिनेमा होते हुए कोतवाली तक,मियां बाजार,0023,35000,,,,row_no=120;shop_rent_per_sqm=300,
sadar2,Sadar-2,56,62,घोष कम्पनी चौक से नखास तक,मियां बाजार,0023,42000,,,,row_no=121;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,62,घोष कम्पनी चौक से नखास तक,मुफ्तीपुर,0025,42000,,,,row_no=122;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,63,नखास चौक से बक्शीपुर चौक तक,मुफ्तीपुर,0025,42000,,,,row_no=123;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,64,बक्शीपुर चौक से अलीनगर चौक तक।,पुर्दिलपुर,0041,42000,,,,row_no=124;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,64,बक्शीपुर चौक से अलीनगर चौक तक।,दिलेजाकपुर,0047,42000,,,,row_no=125;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,65,नखास चौक से रेती चौक तक,अस्करगंज,0060,42000,,,,row_no=126;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,65,नखास चौक से रेती चौक तक,मियां बाजार,0023,42000,,,,row_no=127;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,66,रेती चौक से उर्दू मण्डी होते हुए घण्टा घर तक,उर्दू,0061,42000,,,,row_no=128;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,66,रेती चौक से उर्दू मण्डी होते हुए घण्टा घर तक,दीवान दयाराम,0031,42000,,,,row_no=129;shop_rent_per_sqm=375,
sadar2,Sadar-2,56,66,रेती चौक से उर्दू मण्डी होते हुए घण्टा घर तक,शाहमारूफ,0058,42000,,,,row_no=130;shop_rent_per_sqm=375,
sadar2,Sadar-2,57,67,रेती चौक से शाहमारूफ मोड तक,मियां बाजार,0023,42000,,,,row_no=131;shop_rent_per_sqm=375,
sadar2,Sadar-2,57,67,रेती चौक से शाहमारूफ मोड तक,शाहमारूफ,0058,42000,,,,row_no=132;shop_rent_per_sqm=375,
sadar2,Sadar-2,57,68,शाहमारूफ मोड से बड़ी मजिस्द होते हुए घण्टाघर रोड तक,धम्माल,0059,42000,,,,row_no=133;shop_rent_per_sqm=350,"vcode 0059 also printed for जटेपुर दक्षिणी (row 100), as printed"
sadar2,Sadar-2,57,68,शाहमारूफ मोड से बड़ी मजिस्द होते हुए घण्टाघर रोड तक,शाहमारूफ,0058,42000,,,,row_no=134;shop_rent_per_sqm=350,
sadar2,Sadar-2,57,69,घोष कम्पनी चौक से शाहमारूफ मोड तक,काजीपुर खुर्द,0043,42000,,,,row_no=135;shop_rent_per_sqm=350,"vcode 0043 here vs 0045 for काजीपुर खुर्द at row 79, as printed"
sadar2,Sadar-2,57,69,घोष कम्पनी चौक से शाहमारूफ मोड तक,बनकटीचक,0044,42000,,,,row_no=136;shop_rent_per_sqm=350,
sadar2,Sadar-2,57,69,घोष कम्पनी चौक से शाहमारूफ मोड तक,जगन्नाथपुर,0045,42000,,,,row_no=137;shop_rent_per_sqm=350,
sadar2,Sadar-2,57,69,घोष कम्पनी चौक से शाहमारूफ मोड तक,मियांबाजार,0023,42000,,,,row_no=138;shop_rent_per_sqm=350,
sadar2,Sadar-2,57,69,घोष कम्पनी चौक से शाहमारूफ मोड तक,शाहमारूफ,0058,42000,,,,row_no=139;shop_rent_per_sqm=350,
sadar2,Sadar-2,57,70,रेती रोड से काली बाडी मन्दिर होते हुये अग्रवाल मार्केट होते हुए हरी प्रसाद गोपी कृष्ण सराफ के दुकान के आगे,दीवान दयाराम,0031,39000,,,,row_no=140;shop_rent_per_sqm=325,segment text appears cut off after 'के आगे' (third line hidden by cell border)
sadar2,Sadar-2,57,70,रेती रोड से काली बाडी मन्दिर होते हुये अग्रवाल मार्केट होते हुए हरी प्रसाद गोपी कृष्ण सराफ के दुकान के आगे,शेषपुर,0031,39000,,,,row_no=141;shop_rent_per_sqm=325,"same vcode 0031 as दीवान दयाराम, as printed"
sadar2,Sadar-2,57,71,घण्टाघर से हाल्सीगंज चौक तक,पहाड़पुर,0057,39000,,,,row_no=142;shop_rent_per_sqm=350,"vcode 0057 also printed for बक्शीपुर (rows 116/118), as printed"
sadar2,Sadar-2,57,72,हाल्सीगंज चौक के बाद से मदरसा चौक तक,दीवान दयाराम,0031,39000,,,,row_no=143;shop_rent_per_sqm=300,
sadar2,Sadar-2,57,72,हाल्सीगंज चौक के बाद से मदरसा चौक तक,शेषपुर,0031,39000,,,,row_no=144;shop_rent_per_sqm=300,
